date,year,month,week_start_date,week_number,week_number_year,trailing_7d,attribution_type,channel_type,strategy,platform,channel,market,investment,agency_fees,violet_fee,sessions,phone_calls,form_submissions,leads,first_appointments_completed,second_appointments_completed,repeat_appointments_completed,first_revenue,repeat_revenue,twenty_one_days_revenue,twenty_eight_days_revenue,ninety_days_revenue,one_hundred_eighty_days_revenue,contribution_margin
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Offline,Self Reported,Self Reported,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,Self Reported,Self Reported,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,DMV,0.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,Texas,0.0,2.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,Colorado,0.0,9.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Retargeting,Basis Platform,Programmatic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,New York,20.9,30.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,DMV,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,Texas,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,Colorado,21.1,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Offline Referral,Offline,Misc Investment,Other,New York,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,New York,70.0,0.6,6.9,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,Texas,9.2,0.6,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,Colorado,51.7,0.6,6.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,DMV,1.4,0.6,6.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Unattributed Phone,Unattributed Phone,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Colorado,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Texas,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,DMV,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,New York,0.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.0,0.0,0.0,0.0,56.4
2024-07-27,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Unknown,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,CRM,Retargeting,CRM,CRM,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,DMV,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,994.0,0.0,0.0,0.0,0.0,311.7
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,New York,0.0,0.0,0.0,33.0,0.0,4.0,4.0,2.0,1.0,20.0,447.0,3225.0,0.0,0.0,0.0,0.0,1306.7
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Unknown,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Texas,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,22.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Colorado,0.0,0.0,0.0,34.0,1.0,3.0,4.0,3.0,2.0,31.0,603.0,5315.0,0.0,0.0,0.0,0.0,2248.1
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,DMV,196.5,3.6,41.4,38.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,811.0,0.0,0.0,0.0,0.0,255.7
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,New York,22.4,42.2,2.5,29.0,0.0,0.0,0.0,1.0,0.0,2.0,188.0,314.0,0.0,0.0,0.0,0.0,185.7
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,DMV,27.9,0.2,2.5,17.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,641.0,0.0,0.0,0.0,0.0,207.5
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,Texas,81.6,67.9,41.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,Colorado,183.3,228.5,41.4,35.0,0.0,4.0,4.0,0.0,1.0,10.0,0.0,1610.0,0.0,0.0,0.0,0.0,576.4
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,DMV,101.4,0.9,10.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,Colorado,51.0,59.6,10.8,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,Colorado,11.2,13.6,2.5,20.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,966.0,0.0,0.0,0.0,0.0,345.8
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,New York,163.4,185.3,10.8,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,Texas,10.2,4.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google Search,New York,261.2,710.4,41.4,60.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,314.0,0.0,0.0,0.0,0.0,116.2
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,Texas,0.0,17.7,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yelp Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,New York,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Colorado,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,New York,0.0,0.0,0.0,41.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,2580.0,0.0,0.0,0.0,0.0,922.6
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,Colorado,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,DMV,0.0,0.0,0.0,16.0,0.0,2.0,2.0,2.0,0.0,4.0,367.0,694.0,0.0,0.0,0.0,0.0,328.4
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Texas,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,22.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,New York,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,DMV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Texas,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yelp Organic,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Linkedin Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Colorado,0.0,0.0,0.0,38.0,0.0,2.0,2.0,1.0,0.0,19.0,190.0,3237.0,0.0,0.0,0.0,0.0,1264.8
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Yelp Organic,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Instagram Organic,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,2024,2024-7,2024-07-21,30,2024-30,2 weeks ago,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Unknown,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
